synonyms	ec_number	recommended_name
E1 component of pyruvate dehydrogenase complex	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
component of the pyruvate dehydrogenasemultienzyme complex	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate dehydrogenase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PDH	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
aceE	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate dehydrogenase E1 component	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate dehydrogenase, E1	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
part of thepyruvate dehydrogenase multienzyme complex PDHc as component E1	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate dehydrogenase complex,	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PDH subunit E1-beta	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PdhB	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate dehydrogenase E1 component subunit beta	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
MdeB	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PDHA1a	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
E1 alpha subunit of pyruvate dehydrogenase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate dehydrogenase multienzyme complex	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PDHc-E1	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
enzyme incomplex with alpha-ketoglutarate dehydrogenase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
bound to the E1-binding domain ofdihydrolipoamide acetyltransferase (E2) in pyruvate dehydrogenasecomplex (PDC)	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PDC	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PDHc E1	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
E1ec	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate dehydrogenase complex E1 component	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate:NAD oxidoreductase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
E1 component of pyruvate dehydrogenase multienzyme complex	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate dehydrogenase multienzyme complex E1	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
E1 component of pyruvate dehydrogenase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
thiamin diphosphate-dependent pyruvate dehydrogenase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
component of the pyruvate dehydrogenase multienzymecomplex	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
E1p	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PDH complex	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
enzyme in complex with alpha-ketoglutaratedehydrogenase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
mitochondrial pyruvate dehydrogenase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate dehydrogenase alpha subunit	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PDHalpha	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PDH-E1 catalytic subunit	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate dehydrogenase E1 alpha subunit	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
subunit alpha of pyruvate dehydrogenase E1	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
oxoglutarate decarboxylase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
dehydrogenase, oxoglutarate	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
alpha-ketoglutaric dehydrogenase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
alpha-ketoglutaric acid dehydrogenase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
alpha-oxoglutarate dehydrogenase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
ketoglutaric dehydrogenase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
2-oxoglutarate:lipoate oxidoreductase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
AKGDH	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
2-OGDH	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
alpha-KGD	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
alpha-KGDHC	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
E1 subunit of the alpha-ketoglutarate dehydrogenase complex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
alpha-KGDH	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
alpha-ketoglutarate dehydrogenase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
KG dehydrogenase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
part of themultisubunit alpha-ketoglutarate dehydrogenase complex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
alpha-KDE2	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
ODH	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
OdhA	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
KGDHC	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
enzyme in complex with pyruvate dehydrogenase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
part of the alpha-ketoglutarate dehydrogenasecomplex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
alpha-ketoglutarate dehydrogenase multienzyme complex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
KGDH is a multienzyme complex that consists ofmultiple copies of three subunits: E1 (alpha-ketoacid decarboxylase),E2(dihydrolipoyl transacetylase), and E3 (dihydrolipoamidedehydrogenase)	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
2-oxoglutarate dehydrogenase-like hypotheticalprotein	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
2OGDH	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
part of the 2-oxoglutaratedehydrogenase complex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
E1 component of the 2-oxoglutarate dehydrogenase multienzymecomplex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
E1o component	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
component of the 2-oxo acid dehydrogenasemultienzyme complex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
component of the 2-oxoglutaratedehydrogenase multienzyme complex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
firstand rate-limiting component of the multienzyme 2-oxoglutaratedehydrogenase complex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
part of the 2-oxoglutarate dehydrogenasecomplex multienzyme system	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
enzyme is part of the alpha-ketoglutarate dehydrogenasecomplex KGDHC	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
component of the 2-oxoglutarate dehydrogenasemultienzyme complex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
2-oxoglutarate dehydrogenase complex E1 component	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
tricarboxylicacid cycle multienzyme	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
2-ketoglutarate dehydrogenase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
enzyme in complex with alpha-ketoglutarate dehydrogenase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
E1o component 2-oxoglutarate dehydrogenase complex	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
brain-specificisozyme	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
OGDHC	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
KDH	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
oxoglutarate dehydrogenase	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
2-oxoglutarate dehydrogenase-like hypotheticalprotein	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
OGDC	1.2.4.2	oxoglutarate dehydrogenase (succinyl-transferring)
2-oxoisovalerate dehydrogenase (lipoate)	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
2-oxoisocaproate dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
alpha-keto-beta-methylvalerate dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
alpha-ketoisocaproic-alpha-keto-beta-methylvaleric dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
alpha-oxoisocaproate dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
alpha-ketoisocaproic dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
alpha-ketoisocaproate dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
alpha-ketoisovalerate dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCKADC	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCOAD	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain (-2-oxoacid BCD) dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain alpha-oxo acid dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain ketoacid dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched chain keto acid dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain 2-keto acid dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
dehydrogenase, 2-oxoisovalerate (lipoate)	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
dehydrogenase, branched chain alpha-keto acid	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
dehydrogenase, 2-oxoisocaproate	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
EC 1.2.4.3	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCKDH E1-alpha	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCKDH E1-beta	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain keto acid dehydrogenase complex	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
components E2 and E1	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
E2	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCKDH	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCKDC	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain alpha-keto acid dehydrogenase complex	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain alpha-ketoacid dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain ketoacid dehydrogenase E1	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
contains threecomponents: E1 (alpha2/beta2, dehydrogenase-decarboxylase), E2(transacylase), and E3 (lipoamide dehydrogenase)	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
Bkd	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
E2 component of thebranched-chain 2-oxoacid dehydrogenase complex	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCDH	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
subunit	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCOA	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
E1b component of the 2-oxo acid dehydrogenase complex	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain 2-oxo acid dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
2-oxoisovalerate dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
DHalpha	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCKDHc	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
E1b and E2b are components of the branched-chainalpha-ketoacid dehydrogenase multienzyme complex BCKD	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCKD	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain alpha-keto acid decarboxylase/dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
i.e. E1b enzyme complex component	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain alpha-ketoacid dehydrogenase multienzyme complex	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
E1b	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCKDHB	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain alpha-keto acid dehydrogenase E1beta subunit	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
E1b component	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain alpha-ketoacid dehydrogenase complex	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain alpha-keto acid dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
i.e. E2b enzyme complexcomponent	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
branched-chain alpha-ketoacid dehydrogenase enzyme complex	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
BCKA dehydrogenase	1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
pyruvate:ubiquinone-8-oxidoreductase	1.2.5.1	pyruvate dehydrogenase (quinone)
ubiquinione-dependent pyruvate oxidase	1.2.5.1	pyruvate dehydrogenase (quinone)
POXEC	1.2.5.1	pyruvate dehydrogenase (quinone)
formerly	1.2.5.1	pyruvate dehydrogenase (quinone)
ubiquinone-dependent pyruvate oxidase	1.2.5.1	pyruvate dehydrogenase (quinone)
pyruvate oxidase B	1.2.5.1	pyruvate dehydrogenase (quinone)
enzyme also catalyzes the formation ofacetoin from pyruvate and acetaldehyde	1.2.5.1	pyruvate dehydrogenase (quinone)
poxB	1.2.5.1	pyruvate dehydrogenase (quinone)
POX	1.2.5.1	pyruvate dehydrogenase (quinone)
pyruvate:quinone oxidoreductase	1.2.5.1	pyruvate dehydrogenase (quinone)
gene name	1.2.5.1	pyruvate dehydrogenase (quinone)
pyruvate (quinone) dehydrogenase	1.2.5.1	pyruvate dehydrogenase (quinone)
ECPOX	1.2.5.1	pyruvate dehydrogenase (quinone)
dehydrogenase, aldehyde (acceptor)	1.2.5.2	aldehyde dehydrogenase (quinone)
ALDH	1.2.5.2	aldehyde dehydrogenase (quinone)
aldehyde dehydrogenase (acceptor)	1.2.5.2	aldehyde dehydrogenase (quinone)
quinohemoprotein dehydrogenase	1.2.5.2	aldehyde dehydrogenase (quinone)
ADH IIG	1.2.5.2	aldehyde dehydrogenase (quinone)
ADH IIB	1.2.5.2	aldehyde dehydrogenase (quinone)
BOH	1.2.5.2	aldehyde dehydrogenase (quinone)
NAD+-independent, PQQ-containing alcohol dehydrogenase	1.2.5.2	aldehyde dehydrogenase (quinone)
tetrahydrofurfuryl alcohol dehydrogenase	1.2.5.2	aldehyde dehydrogenase (quinone)
Swit_4395	1.2.5.2	aldehyde dehydrogenase (quinone)
glucose sorbosone dehydrogenase	1.2.5.2	aldehyde dehydrogenase (quinone)
ADH I	1.2.5.2	aldehyde dehydrogenase (quinone)
formaldehyde-oxidizing enzyme	1.2.5.2	aldehyde dehydrogenase (quinone)
FOE	1.2.5.2	aldehyde dehydrogenase (quinone)
PQQ-AlDH	1.2.5.2	aldehyde dehydrogenase (quinone)
pyrroloquinoline quinone-dependent aldehyde dehydrogenase	1.2.5.2	aldehyde dehydrogenase (quinone)
PQQ-AldDH	1.2.5.2	aldehyde dehydrogenase (quinone)
MoCu-CODH	1.2.5.3	aerobic carbon monoxide dehydrogenase
coxSML	1.2.5.3	aerobic carbon monoxide dehydrogenase
molybdoenzyme carbon monoxide dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
CODH	1.2.5.3	aerobic carbon monoxide dehydrogenase
molybdenum-copper carbon monoxide dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
molybdenum-containing CO dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
molybdenum-copper CO dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
CO dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
molybdenum-containing carbon monoxide dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
molybdenum/copper-containing carbon monoxide dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
molybdenum- and copper-dependent CO dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
aerobic Mo/Cu-containing CO dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
Carbon monoxide dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
Mo-Cu carbon monoxide dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
Mo/Cu CODH	1.2.5.3	aerobic carbon monoxide dehydrogenase
molybdenum- and copper-containing carbon monoxide dehydrogenase	1.2.5.3	aerobic carbon monoxide dehydrogenase
Mo-CODH	1.2.5.3	aerobic carbon monoxide dehydrogenase
pyruvate:ferredoxin oxidoreductase	1.2.7.1	pyruvate synthase
pyruvate-ferredoxin oxidoreductase	1.2.7.1	pyruvate synthase
PFO	1.2.7.1	pyruvate synthase
OFOR	1.2.7.1	pyruvate synthase
ordered locus name	1.2.7.1	pyruvate synthase
PFR1	1.2.7.1	pyruvate synthase
PFR	1.2.7.1	pyruvate synthase
PFOR	1.2.7.1	pyruvate synthase
bifunctional pyruvate decarboxylase/pyruvate ferredoxinoxidoreductase	1.2.7.1	pyruvate synthase
five-subunit type enzyme	1.2.7.1	pyruvate synthase
gene name	1.2.7.1	pyruvate synthase
PforA	1.2.7.1	pyruvate synthase
gene name	1.2.7.1	pyruvate synthase
pyruvate:Fd oxidoreductase	1.2.7.1	pyruvate synthase
bifunctional enzyme that catalyzes both theoxidative and nonoxidative decarboxylation of pyruvate	1.2.7.1	pyruvate synthase
pyruvate ferredoxin oxidoreductase	1.2.7.1	pyruvate synthase
PFO A	1.2.7.1	pyruvate synthase
pyruvate:ferredoxin oxidoreductase A	1.2.7.1	pyruvate synthase
AP120	1.2.7.1	pyruvate synthase
OOR	1.2.7.10	oxalate oxidoreductase
StOFOR1 and StOFOR2 are paralogs, the 2-oxoacidoxidoreductase activity in Sulfolobus tokodaii cells is mainly due toStOFOR1. A paralogous gene set (stk_24350/stk_24330) of the StOFOR1genes (stk_23000/stk_22980) is present in the Sulfolobus tokodaiigenome. STK_24350 (alpha-subunit) and STK_24330 (beta-subunit) havesimilar domain architectures to STK_23000 and STK_22980, with highamino acid sequence identity for both subunits (59% and 71%). 2-oxoacidoxidoreductase activity in Sulfolobus tokodaii cells is mainly due toStOFOR1, and there is no evidence for the expression of thetk_24350/stk_24330 genes	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
there is no evidence for the expression of theStOFOR2 (tk_24350/stk_24330 genes) in Sulfolobus tokodaii. Recombinantprotein samples of STK_24350/STK_24330 are prepared and this enzyme isdesignated as StOFOR2. StOFOR1 and StOFOR2 are paralog. The 2-oxoacidoxidoreductase activity in Sulfolobus tokodaii cells is mainly due toStOFOR1. A paralogous gene set (stk_24350/stk_24330) of the StOFOR1genes (stk_23000/stk_22980) is present in the Sulfolobus tokodaiigenome. STK_24350 (alpha-subunit) and STK_24330 (beta-subunit) havesimilar domain architectures to STK_23000 and STK_22980, with highamino acid sequence identity for both subunits (59% and 71%)	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
isoform	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
isoform	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
OFOR	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
2-oxoacid:ferredoxin oxidoreductase	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
2-oxoacid: ferredoxin oxidoreductase	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
KOR	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
2-ketoacid:ferredoxin oxidoreductase	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
2-oxoacid:ferredoxin oxidoreductases	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
ordered locus name	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
StOFOR	1.2.7.11	2-oxoacid oxidoreductase (ferredoxin)
Dehydrogenase, formylmethanofuran	1.2.7.12	formylmethanofuran dehydrogenase
Fmd	1.2.7.12	formylmethanofuran dehydrogenase
CHO-methanofuran dehydrogenase	1.2.7.12	formylmethanofuran dehydrogenase
CHO-MFR dehydrogenase	1.2.7.12	formylmethanofuran dehydrogenase
PF02663	1.2.7.12	formylmethanofuran dehydrogenase
FmdE	1.2.7.12	formylmethanofuran dehydrogenase
molybdenum-type formylmethanofuran dehydrogenase	1.2.7.12	formylmethanofuran dehydrogenase
tungsten-type formylmethanofuran dehydrogenase	1.2.7.12	formylmethanofuran dehydrogenase
isoform	1.2.7.12	formylmethanofuran dehydrogenase
isoform	1.2.7.12	formylmethanofuran dehydrogenase
tungsten-dependent formylmethanofuran dehydrogenase	1.2.7.12	formylmethanofuran dehydrogenase
Fwd	1.2.7.12	formylmethanofuran dehydrogenase
formyl-MFR dehydrogenase	1.2.7.12	formylmethanofuran dehydrogenase
formyl-methanofuran dehydrogenase	1.2.7.12	formylmethanofuran dehydrogenase
FwdA-DFGH/FwdAFmdBCE	1.2.7.12	formylmethanofuran dehydrogenase
alpha-ketoglutarate-ferredoxin oxidoreductase	1.2.7.3	2-oxoglutarate synthase
2-ketoglutarate ferredoxin oxidoreductase	1.2.7.3	2-oxoglutarate synthase
2-oxoglutarate ferredoxin oxidoreductase	1.2.7.3	2-oxoglutarate synthase
2-oxoglutarate:ferredoxin 2-oxidoreductase (CoA-succinylating)	1.2.7.3	2-oxoglutarate synthase
KGOR	1.2.7.3	2-oxoglutarate synthase
OOR	1.2.7.3	2-oxoglutarate synthase
2-oxoglutarate oxidoreductase	1.2.7.3	2-oxoglutarate synthase
alpha-ketoglutarate oxidoreductase	1.2.7.3	2-oxoglutarate synthase
operon name	1.2.7.3	2-oxoglutarate synthase
CoA-dependent 2-ketoglutarate oxidoreductase	1.2.7.3	2-oxoglutarate synthase
alpha-ketoglutarate synthase	1.2.7.3	2-oxoglutarate synthase
2-oxoglutarate:ferredoxin oxidoreductase	1.2.7.3	2-oxoglutarate synthase
OGOR	1.2.7.3	2-oxoglutarate synthase
Kor(OGOR)	1.2.7.3	2-oxoglutarate synthase
KOR enzyme	1.2.7.3	2-oxoglutarate synthase
For(OGOR)	1.2.7.3	2-oxoglutarate synthase
gene name, five-subunit-structure: ForA, ForB, ForG,ForD, and ForE	1.2.7.3	2-oxoglutarate synthase
FOR enzyme	1.2.7.3	2-oxoglutarate synthase
Dehydrogenase, carbon monoxide	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
Carbon dioxide/carbon monoxide oxidoreductase	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
Carbon monoxide oxidoreductase	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
Co-DG	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
Cdh	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
CO dehydrogenase/acetyl-CoA synthase	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
carbon monoxide dehydrogenase-corrinoid enzyme complex	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
Carbon monoxide dehydrogenase	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
catalytic subunit	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
CO dehydrogenase complex	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
CO dehydrogenase complex II	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
CODHase	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
CODHII	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
CO dehydrogenase II	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
CODH-II	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
Ni-Fe carbon monoxide dehydrogenase II	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
Ni,Fe-dependent carbon monoxide dehydrogenase	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
Ni,Fe-CODH	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
Ni-CODH	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
Ni-containing carbon monoxide dehydrogenase	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
CODH II	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
CO dehydrogenase	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
possesses also nitric oxid dehydrogenaseactivity in mycobacteria	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
bifunctional enzyme	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
acetyl coenzyme A synthase/carbon monoxide dehydrogenase	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
bifunctionalenzyme	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
bifunctional enzyme, CODHACS is a macromolecularmachine that catalyzes the last step of the Wood-Ljungdahl pathway ofanaerobic carbon dioxide fixation	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
bifunctional enzyme	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
bifunctional enzyme	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
beta subunit of the bifunctional acetyl coenzyme Asynthase/carbon monoxide dehydrogenase complex	1.2.7.4	anaerobic carbon-monoxide dehydrogenase
oxidase, aldehyde (ferredoxin)	1.2.7.5	aldehyde ferredoxin oxidoreductase
