EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus ochraceus		18489109	188
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus ochraceus	AMENDA reliability ++	18489109	189
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	AMENDA reliability +	25306430; 11848678	190
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae		18489109	191
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	FRENDA	20727822	192
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	AMENDA reliability ++++	8464071	193
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	AMENDA reliability ++	23593868; 15895691	194
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	AMENDA reliability +++	16535419	195
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	AMENDA reliability ++	15345427; 21741417; 23512640; 21643708; 18489109; 14513296; 23097144	196
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae MTCC 5154	AMENDA reliability +	18703333	197
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae MTCC 5154		18489109	198
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae MTCC 5154	AMENDA reliability ++	18489109	199
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q2PQU3	Aspergillus phoenicis		18228069	200
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q2PQU3	Aspergillus phoenicis RP-02		18228069	201
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sojae	AMENDA reliability ++++	16716933	202
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sp.	aff. fumigatus, GenBank Accession: HQ631021	25784958	203
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sp.	FRENDA	12573558; 25724730; 15602610; 12665668	204
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sulphureus	AMENDA reliability ++++	19412581	205
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sulphureus	AMENDA reliability ++	17646981	206
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q3S401	Aspergillus sulphureus	gene xynB	19412581	207
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sydowii	FRENDA	18500584	208
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus tamarii KITA	AMENDA reliability +	29191425	209
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus terreus	AMENDA reliability ++	12443852	210
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus terreus	isolated from soil samples collected from different areas of Syria, cereal fields, olive fields, forests, and gardens	20383603	211
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus terreus	AMENDA reliability ++	10583678	212
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus terreus FSS129	isolated from soil samples collected from different areas of Syria, cereal fields, olive fields, forests, and gardens	20383603	213
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus terreus NIH2624	AMENDA reliability ++	21120468	214
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus tubingensis	AMENDA reliability ++	8065265	215
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus tubingensis	FRENDA	29223094; 24664515; 23197346	216
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus tubingensis	isolated from soil samples collected from different areas of Syria, cereal fields, olive fields, forests, and gardens	20383603	217
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus usamii	AMENDA reliability ++	24052228	218
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus usamii	AMENDA reliability ++	17376674	219
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q2PU02	Aspergillus usamii		27066499	220
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus usamii E001	AMENDA reliability +	24393334	221
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus usamii E001	AMENDA reliability ++	24052228	222
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus usamii E001	AMENDA reliability ++	17376674; 23881861	223
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus usamii E001	AMENDA reliability +++	100016105	224
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus versicolor	xylanase II, minor enzyme form, growth in 1% wheat bran as carbon source	0	225
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Athelia rolfsii	AMENDA reliability ++	18555300	226
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium	AMENDA reliability ++	9090823	227
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium	FRENDA	16233094	228
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium melanogenum	AMENDA reliability +	16233094; 16233716	229
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium pullulans	AMENDA reliability ++	9090823; 17223215	230
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium pullulans		18489109	231
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium pullulans	AMENDA reliability ++	18219522; 8250548	232
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium pullulans	FRENDA	3268297; 17955189; 16233716	233
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium pullulans	AMENDA reliability ++++	10194394	234
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium pullulans	AMENDA reliability +	10862906; 100421414	235
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium pullulans ATCC 20524	AMENDA reliability ++	15988573	236
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium pullulans CFR 77		18489109	237
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium sp.	AMENDA reliability ++	18219522	238
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aureobasidium sp.	aff. pullans, GenBank Accession: HQ631013	25784958	239
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Avena sativa	AMENDA reliability +	12188617	240
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Avena sativa	AMENDA reliability ++	11963894; 12797742	241
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Avena sativa	FRENDA	100142903	242
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Avena sativa	AMENDA reliability ++	14871660; 22350873	243
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Avena sp.	AMENDA reliability ++	26899227; 7487028; 1539970; 14584917; 21466172; 22417520; 11126763; 18415096; 18489109; 19349753; 19728166; 19655217; 20159568; 20467831; 20851989; 22544563; 23117673; 27240670; 8250548; 23903903; 15357728; 8020753; 8215382; 9621449; 10428875; 15644898	244
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Avena sp.	AMENDA reliability ++	7717969; 15686849; 100175676; 8250849; 7765283; 3827815; 8467959; 22940309; 16091777; 15114860; 18521591; 18388456; 19626289; 19838860; 20382811; 20075612; 21269876; 24818699; 29481569; 1420277; 2729975; 9692186; 15607187; 18707875; 20462210; 24362246; 7875560; 9435061; 1910330; 2125205; 8172598; 8920196; 9099626; 9291571; 10964990; 11327868; 12137954; 16108365; 20670660; 22806019; 23412069; 23462014; 26040589; 26992794	245
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Avena sp.	FRENDA	7944349; 12573558; 17617704; 100184430; 8987884; 9414565; 16349337; 100042442; 100172660; 28330241; 17955189; 15064978; 8439870; 9571799; 9676238; 12665668; 20532756; 100116340; 11929211; 12223612; 21904670; 22806846; 28732724; 100040089; 100043339	246
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Avena sp.	AMENDA reliability +	100057808; 12872308; 18500584; 25041844; 100112400; 100030826; 16109636; 19680819; 24248090; 1913358; 12795403; 8737575; 11371185; 100069532	247
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus	FRENDA	12385968; 19815075; 24421088; 100166746; 11606210	248
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus	AMENDA reliability ++	22425955; 19352020; 20102532; 18167459; 8013449; 9720207; 10512731; 15982188; 18029786	249
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus	AMENDA reliability ++	7493964; 2500377; 17461419; 16919348; 25381738; 24728834	250
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus	AMENDA reliability +	12381854; 7793963; 100272957	251
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus amyloliquefaciens		0	252
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus amyloliquefaciens	AMENDA reliability +	29077888; 24293733	253
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus amyloliquefaciens	AMENDA reliability ++++	26992794	254
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus amyloliquefaciens	AMENDA reliability +++	28732724	255
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus amyloliquefaciens	FRENDA	10989179; 28917931	256
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus cereus	AMENDA reliability ++	21790026	257
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans		0; 9335170; 0	258
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans	FRENDA	8829371; 12732618; 9753433	259
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans	AMENDA reliability ++	17822716; 16517552; 21947911	260
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans	AMENDA reliability ++	10995222; 9335170; 10220321; 20691701; 19156310; 7588724; 28466501	261
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans	AMENDA reliability ++++	20163191; 19409448	262
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans	AMENDA reliability +	17147616; 11513590; 2667461; 9047328; 21591232	263
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P09850	Bacillus circulans		19156310; 20163191; 20074594	264
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans BL53		0	265
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans WL-12		0	266
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans WL-12		0	267
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans WL-12		0	268
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans WL-12		0	269
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus circulans WL-12		0	270
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus firmus	FRENDA	100151742	271
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus firmus	AMENDA reliability +	15184083	272
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus firmus		19352037	273
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus firmus K-1		19352037	274
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus firmus K-1	AMENDA reliability ++++	19352037	275
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans		0; 0; 22932960; 22806794	276
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans	AMENDA reliability ++	21750994	277
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans	FRENDA	20552357; 100045848; 28039507	278
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans	AMENDA reliability ++	25553569; 17196600; 15973487	279
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans	AMENDA reliability +	15184083; 17341817; 18083818; 20730475; 28351672	280
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	M4QNR9	Bacillus halodurans		25553569	281
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q17TM8	Bacillus halodurans		19567261	282
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans C-1		0	283
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans C-125	AMENDA reliability +	16233226; 16233324; 17341817	284
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans C-125	AMENDA reliability ++	23851310; 15914908; 17383976	285
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans C-125	AMENDA reliability ++	18051350	286
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans C-125	AMENDA reliability ++++	23273277	287
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans C-125	FRENDA	18083818; 28351672	288
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans MIR32	AMENDA reliability ++	15973487	289
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans PPKS-2		22806794	290
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans S7		0	291
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans S7	AMENDA reliability ++	19567261	292
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans S7	AMENDA reliability ++	17006740	293
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans S7	AMENDA reliability ++++	16757802	294
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q17TM8	Bacillus halodurans S7		19567261	295
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans TSEV1	AMENDA reliability ++	25553569	296
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans TSEV1	AMENDA reliability ++	24297158	297
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	M4QNR9	Bacillus halodurans TSEV1		25553569	298
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus halodurans TSPV1		22932960	299
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B5SYI8	Bacillus licheniformis		18612683	300
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus licheniformis		16915648; 18065237	301
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus licheniformis	AMENDA reliability ++	18612683	302
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus licheniformis	AMENDA reliability ++++	18065237; 22883553	303
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus licheniformis	FRENDA	28917931	304
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus licheniformis 77-2		16915648	305
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B5SYI8	Bacillus licheniformis MS5-14		18612683	306
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus megaterium		9301068	307
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus megaterium	AMENDA reliability ++	9301068	308
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus megaterium	FRENDA	100005221	309
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus megaterium B6		9301068	310
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus megaterium B6	AMENDA reliability ++	9301068	311
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus megaterium B6		9301068	312
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus megaterium B6		9301068	313
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus megaterium B6		9301068	314
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus mojavensis	AMENDA reliability +	21904670	315
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus		0; 0	316
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus	AMENDA reliability ++	1539982; 8243636	317
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus	AMENDA reliability ++++	10968632; 16108365	318
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus	AMENDA reliability ++	8695915; 21369910; 15969036; 19949874; 22350873; 27225471; 7763496; 8292206; 16844369	319
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus	AMENDA reliability +++	26155675	320
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus	FRENDA	26914524; 27897254	321
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus	AMENDA reliability +	12573558; 8987538; 10942305; 100049994	322
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q5EFR9	Bacillus pumilus	gene XynA	21369910	323
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus ARA	AMENDA reliability ++++	21369910	324
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus ARA	AMENDA reliability +++	100049994	325
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q5EFR9	Bacillus pumilus ARA	gene XynA	21369910	326
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus IPO		0	327
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus pumilus IPO		0	328
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)	strains W1 (JCM 2888) and W2 (JCM 2889)	0; 0	329
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)	and strain W2, W3 and W4	0	330
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)	enzyme XYLY	9678255	331
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)	enzyme XynT	10830514	332
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)		0; 10689076; 0; 16511146; 0; 18320143; 16823036; 19911836; 100536469; 20467831	333
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)	AMENDA reliability ++	22534297; 11861085; 22864505	334
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)	FRENDA	11256960; 12732618; 8998999; 11606210; 11700042; 20730475; 24975401; 100033536; 7793963	335
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)	AMENDA reliability ++	22425955; 11676607; 2500377; 10620755; 17150913; 16511146; 15057452; 16823036; 19352020; 20467831; 10463183; 15659364; 8292206; 11180063; 14510507	336
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)	AMENDA reliability ++++	10830514; 15685601; 10919319; 8534112; 9621449; 9720207; 10831448; 12903320; 21307573; 23749064; 24728834	337
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)	AMENDA reliability +++	24682788; 27825339	338
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria)	AMENDA reliability +	8328796; 10739921; 18776691; 3881413; 8841571; 11240197; 9925602; 22806846; 24419952; 27315708; 100043339; 100239132; 100272962	339
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q84F19	Bacillus sp. (in: Bacteria)		15057452	340
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) 11-1S		0	341
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) 11-1S		0	342
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) 3M		0	343
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q84F19	Bacillus sp. (in: Bacteria) BP-7		15057452	344
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) JB 99		20467831	345
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) KK-1	enzyme XYLY	9678255	346
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) NG-27		16511146; 16823036	347
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) NG-27		16511146; 16823036	348
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) NTU-06		100536469	349
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) SPS-0		10689076	350
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) TAR-1	enzyme XynT	10830514	351
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) W1	and strain W2, W3 and W4	0	352
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Bacillus sp. (in: Bacteria) YJ6		19911836	353
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q9RC94	Bacillus sp. 41M-1		19352020	354
