EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q6QA21	Aspergillus cf. niger BCC14405		https://www.ncbi.nlm.nih.gov/pubmed/?term=15715941	119
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus clavatus	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=19560539	120
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fischeri	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15483388	121
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fischeri	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=100133524	122
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus flavipes	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=2100903	123
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus flavus		https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109	124
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus flavus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109	125
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus foetidus		https://www.brenda-enzymes.org/literature.php?r=171635	126
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus foetidus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=100021505	127
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=22328248	128
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus	Fresenius	https://www.brenda-enzymes.org/literature.php?r=171589	129
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12442301; https://www.ncbi.nlm.nih.gov/pubmed/?term=29067645; https://www.ncbi.nlm.nih.gov/pubmed/?term=25724730; https://www.ncbi.nlm.nih.gov/pubmed/?term=23719223	130
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus		https://www.brenda-enzymes.org/literature.php?r=171616; https://www.ncbi.nlm.nih.gov/pubmed/?term=100112400; https://www.ncbi.nlm.nih.gov/pubmed/?term=26847222; https://www.ncbi.nlm.nih.gov/pubmed/?term=24031929	131
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=8662186; https://www.ncbi.nlm.nih.gov/pubmed/?term=100272943; https://www.ncbi.nlm.nih.gov/pubmed/?term=28187141	132
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	E0X4B3	Aspergillus fumigatus		https://www.brenda-enzymes.org/literature.php?r=738888	133
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus Af293	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=19655217	134
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus IMI 255091		https://www.brenda-enzymes.org/literature.php?r=171616	135
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus M.7.1		https://www.ncbi.nlm.nih.gov/pubmed/?term=24031929	136
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus MKU1		https://www.ncbi.nlm.nih.gov/pubmed/?term=100112400	137
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus MKU1	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=100112400; https://www.ncbi.nlm.nih.gov/pubmed/?term=19577187	138
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus R1		https://www.ncbi.nlm.nih.gov/pubmed/?term=26847222	139
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus fumigatus Z5	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=29564574	140
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus giganteus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12872308	141
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus giganteus	isoforms xylanase I, xylanase II, growth in xylan	https://www.ncbi.nlm.nih.gov/pubmed/?term=15114860	142
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus giganteus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15114860	143
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus japonicus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19916911	144
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus japonicus	gene XynA	https://www.ncbi.nlm.nih.gov/pubmed/?term=20159568	145
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus japonicus	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=20159568	146
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus japonicus MU-2	gene XynA	https://www.ncbi.nlm.nih.gov/pubmed/?term=20159568	147
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus kawachii	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=17617704; https://www.ncbi.nlm.nih.gov/pubmed/?term=9930661	148
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus kawachii	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=17955189	149
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus kawachii	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=1368254	150
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus kawachii	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=8575021	151
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P33557	Aspergillus kawachii		https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	152
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus kawachii IFO 4308	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=8575021	153
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P33557	Aspergillus kawachii NBRC 4308		https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	154
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus nidulans		https://www.brenda-enzymes.org/literature.php?r=171658; https://www.ncbi.nlm.nih.gov/pubmed/?term=17022171; https://www.ncbi.nlm.nih.gov/pubmed/?term=17874191	155
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus nidulans	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9726860; https://www.ncbi.nlm.nih.gov/pubmed/?term=23197346; https://www.ncbi.nlm.nih.gov/pubmed/?term=27199917; https://www.ncbi.nlm.nih.gov/pubmed/?term=22770893; https://www.ncbi.nlm.nih.gov/pubmed/?term=22371227	156
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus nidulans	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=11160081	157
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus nidulans	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=16535419	158
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus nidulans	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=8065265; https://www.ncbi.nlm.nih.gov/pubmed/?term=11055928; https://www.ncbi.nlm.nih.gov/pubmed/?term=16473771; https://www.ncbi.nlm.nih.gov/pubmed/?term=21237221; https://www.ncbi.nlm.nih.gov/pubmed/?term=15181003; https://www.ncbi.nlm.nih.gov/pubmed/?term=18661134	159
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus nidulans	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=11714353; https://www.ncbi.nlm.nih.gov/pubmed/?term=9987120; https://www.ncbi.nlm.nih.gov/pubmed/?term=23756760; https://www.ncbi.nlm.nih.gov/pubmed/?term=21567993; https://www.ncbi.nlm.nih.gov/pubmed/?term=25085742; https://www.ncbi.nlm.nih.gov/pubmed/?term=25683507; https://www.ncbi.nlm.nih.gov/pubmed/?term=21262567; https://www.ncbi.nlm.nih.gov/pubmed/?term=26040589	160
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus nidulans	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=100198832; https://www.ncbi.nlm.nih.gov/pubmed/?term=10052158; https://www.ncbi.nlm.nih.gov/pubmed/?term=22154300; https://www.ncbi.nlm.nih.gov/pubmed/?term=100042362; https://www.ncbi.nlm.nih.gov/pubmed/?term=12146641; https://www.ncbi.nlm.nih.gov/pubmed/?term=100166756	161
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q00177	Aspergillus nidulans	precursor; formerly Aspergillus nidulans	https://www.ncbi.nlm.nih.gov/pubmed/?term=18320143	162
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus nidulans CECT 2544		https://www.brenda-enzymes.org/literature.php?r=171658	163
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger	recombinant enzyme with His-tag	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	164
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger	beta-xylanase M4	https://www.ncbi.nlm.nih.gov/pubmed/?term=19096939	165
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger		https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703; https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704; https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705; https://www.ncbi.nlm.nih.gov/pubmed/?term=455113; https://www.ncbi.nlm.nih.gov/pubmed/?term=19078; https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320; https://www.brenda-enzymes.org/literature.php?r=679573; https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930; https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581; https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691; https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109; https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933; https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532; https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313; https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	166
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28366693; https://www.ncbi.nlm.nih.gov/pubmed/?term=19379821; https://www.ncbi.nlm.nih.gov/pubmed/?term=15659; https://www.ncbi.nlm.nih.gov/pubmed/?term=24664515; https://www.ncbi.nlm.nih.gov/pubmed/?term=20406453; https://www.ncbi.nlm.nih.gov/pubmed/?term=19817688; https://www.ncbi.nlm.nih.gov/pubmed/?term=100184430; https://www.ncbi.nlm.nih.gov/pubmed/?term=9414565; https://www.ncbi.nlm.nih.gov/pubmed/?term=11848678; https://www.ncbi.nlm.nih.gov/pubmed/?term=29174354; https://www.ncbi.nlm.nih.gov/pubmed/?term=100142907; https://www.ncbi.nlm.nih.gov/pubmed/?term=100159727; https://www.ncbi.nlm.nih.gov/pubmed/?term=16915658; https://www.ncbi.nlm.nih.gov/pubmed/?term=18086237; https://www.ncbi.nlm.nih.gov/pubmed/?term=15166216; https://www.ncbi.nlm.nih.gov/pubmed/?term=24083101; https://www.ncbi.nlm.nih.gov/pubmed/?term=18421587	167
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=12207016	168
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15212475; https://www.ncbi.nlm.nih.gov/pubmed/?term=15639087; https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703; https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704; https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705; https://www.ncbi.nlm.nih.gov/pubmed/?term=12842109; https://www.ncbi.nlm.nih.gov/pubmed/?term=15296186; https://www.ncbi.nlm.nih.gov/pubmed/?term=15939297; https://www.ncbi.nlm.nih.gov/pubmed/?term=15278289; https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930; https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313; https://www.ncbi.nlm.nih.gov/pubmed/?term=25854601; https://www.ncbi.nlm.nih.gov/pubmed/?term=10583678; https://www.ncbi.nlm.nih.gov/pubmed/?term=24084008; https://www.ncbi.nlm.nih.gov/pubmed/?term=25152057; https://www.ncbi.nlm.nih.gov/pubmed/?term=8979352; https://www.ncbi.nlm.nih.gov/pubmed/?term=12365463; https://www.ncbi.nlm.nih.gov/pubmed/?term=16279951; https://www.ncbi.nlm.nih.gov/pubmed/?term=21262567	169
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=8065265; https://www.ncbi.nlm.nih.gov/pubmed/?term=18478386; https://www.ncbi.nlm.nih.gov/pubmed/?term=24958131; https://www.ncbi.nlm.nih.gov/pubmed/?term=8198405; https://www.ncbi.nlm.nih.gov/pubmed/?term=15650848; https://www.ncbi.nlm.nih.gov/pubmed/?term=10888491; https://www.ncbi.nlm.nih.gov/pubmed/?term=16332795; https://www.ncbi.nlm.nih.gov/pubmed/?term=23029229; https://www.ncbi.nlm.nih.gov/pubmed/?term=16292533; https://www.ncbi.nlm.nih.gov/pubmed/?term=15013394; https://www.ncbi.nlm.nih.gov/pubmed/?term=17223215; https://www.ncbi.nlm.nih.gov/pubmed/?term=16473771; https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109; https://www.ncbi.nlm.nih.gov/pubmed/?term=20159568; https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408; https://www.ncbi.nlm.nih.gov/pubmed/?term=14871661; https://www.ncbi.nlm.nih.gov/pubmed/?term=15451095; https://www.ncbi.nlm.nih.gov/pubmed/?term=21670524; https://www.ncbi.nlm.nih.gov/pubmed/?term=26749525; https://www.ncbi.nlm.nih.gov/pubmed/?term=10833405; https://www.ncbi.nlm.nih.gov/pubmed/?term=11139386; https://www.ncbi.nlm.nih.gov/pubmed/?term=15895691; https://www.ncbi.nlm.nih.gov/pubmed/?term=16084833; https://www.ncbi.nlm.nih.gov/pubmed/?term=25432348	170
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777; https://www.ncbi.nlm.nih.gov/pubmed/?term=6824697; https://www.ncbi.nlm.nih.gov/pubmed/?term=7093285; https://www.ncbi.nlm.nih.gov/pubmed/?term=8890913; https://www.ncbi.nlm.nih.gov/pubmed/?term=11954792; https://www.ncbi.nlm.nih.gov/pubmed/?term=16737829; https://www.ncbi.nlm.nih.gov/pubmed/?term=22092890; https://www.ncbi.nlm.nih.gov/pubmed/?term=23290994; https://www.ncbi.nlm.nih.gov/pubmed/?term=27311309	171
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=12381136; https://www.ncbi.nlm.nih.gov/pubmed/?term=16644051; https://www.ncbi.nlm.nih.gov/pubmed/?term=18045408; https://www.ncbi.nlm.nih.gov/pubmed/?term=22806709; https://www.ncbi.nlm.nih.gov/pubmed/?term=29103167; https://www.ncbi.nlm.nih.gov/pubmed/?term=100020905; https://www.ncbi.nlm.nih.gov/pubmed/?term=10376490; https://www.ncbi.nlm.nih.gov/pubmed/?term=10736001; https://www.ncbi.nlm.nih.gov/pubmed/?term=100182084; https://www.ncbi.nlm.nih.gov/pubmed/?term=100198832; https://www.ncbi.nlm.nih.gov/pubmed/?term=19078; https://www.ncbi.nlm.nih.gov/pubmed/?term=100142903; https://www.ncbi.nlm.nih.gov/pubmed/?term=12922177; https://www.ncbi.nlm.nih.gov/pubmed/?term=11722900; https://www.ncbi.nlm.nih.gov/pubmed/?term=100017104; https://www.ncbi.nlm.nih.gov/pubmed/?term=100109448; https://www.ncbi.nlm.nih.gov/pubmed/?term=18553694; https://www.ncbi.nlm.nih.gov/pubmed/?term=26378014; https://www.ncbi.nlm.nih.gov/pubmed/?term=100488694; https://www.ncbi.nlm.nih.gov/pubmed/?term=889848; https://www.ncbi.nlm.nih.gov/pubmed/?term=27118076; https://www.ncbi.nlm.nih.gov/pubmed/?term=100150395; https://www.ncbi.nlm.nih.gov/pubmed/?term=100151364; https://www.ncbi.nlm.nih.gov/pubmed/?term=100158518	172
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	F5CI28	Aspergillus niger		https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	173
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P55329	Aspergillus niger	precursor	https://www.ncbi.nlm.nih.gov/pubmed/?term=18320143	174
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P55329	Aspergillus niger		https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	175
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger 14		https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	176
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger B03		https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	177
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger B03	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=24031805	178
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger B03	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	179
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger BCC14405		https://www.brenda-enzymes.org/literature.php?r=679573	180
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger BCC14405	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=21670524	181
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	F5CI28	Aspergillus niger IA-0010		https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	182
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger IFO 31628		https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691	183
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger UV-11	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15847181	184
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus niger UV-11		https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	185
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus ochraceus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=7620815; https://www.ncbi.nlm.nih.gov/pubmed/?term=7620813	186
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus ochraceus	wild-type and mutant strain NG-13	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	187
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus ochraceus		https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109	188
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus ochraceus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109	189
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=25306430; https://www.ncbi.nlm.nih.gov/pubmed/?term=11848678	190
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae		https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109	191
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=20727822	192
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=8464071	193
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=23593868; https://www.ncbi.nlm.nih.gov/pubmed/?term=15895691	194
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=16535419	195
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15345427; https://www.ncbi.nlm.nih.gov/pubmed/?term=21741417; https://www.ncbi.nlm.nih.gov/pubmed/?term=23512640; https://www.ncbi.nlm.nih.gov/pubmed/?term=21643708; https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109; https://www.ncbi.nlm.nih.gov/pubmed/?term=14513296; https://www.ncbi.nlm.nih.gov/pubmed/?term=23097144	196
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae MTCC 5154	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=18703333	197
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae MTCC 5154		https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109	198
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus oryzae MTCC 5154	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109	199
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q2PQU3	Aspergillus phoenicis		https://www.ncbi.nlm.nih.gov/pubmed/?term=18228069	200
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q2PQU3	Aspergillus phoenicis RP-02		https://www.ncbi.nlm.nih.gov/pubmed/?term=18228069	201
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sojae	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=16716933	202
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sp.	aff. fumigatus, GenBank Accession: HQ631021	https://www.ncbi.nlm.nih.gov/pubmed/?term=25784958	203
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sp.	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12573558; https://www.ncbi.nlm.nih.gov/pubmed/?term=25724730; https://www.ncbi.nlm.nih.gov/pubmed/?term=15602610; https://www.ncbi.nlm.nih.gov/pubmed/?term=12665668	204
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sulphureus	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=19412581	205
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sulphureus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=17646981	206
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q3S401	Aspergillus sulphureus	gene xynB	https://www.ncbi.nlm.nih.gov/pubmed/?term=19412581	207
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus sydowii	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=18500584	208
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus tamarii KITA	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=29191425	209
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus terreus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=12443852	210
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Aspergillus terreus	isolated from soil samples collected from different areas of Syria, cereal fields, olive fields, forests, and gardens	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	211
