EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		animal	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=1421143; https://www.ncbi.nlm.nih.gov/pubmed/?term=3929766; https://www.ncbi.nlm.nih.gov/pubmed/?term=12057837; https://www.ncbi.nlm.nih.gov/pubmed/?term=14662656; https://www.ncbi.nlm.nih.gov/pubmed/?term=15277919; https://www.ncbi.nlm.nih.gov/pubmed/?term=19074434; https://www.ncbi.nlm.nih.gov/pubmed/?term=19439422; https://www.ncbi.nlm.nih.gov/pubmed/?term=20107904; https://www.ncbi.nlm.nih.gov/pubmed/?term=21086727; https://www.ncbi.nlm.nih.gov/pubmed/?term=22912761; https://www.ncbi.nlm.nih.gov/pubmed/?term=23598660; https://www.ncbi.nlm.nih.gov/pubmed/?term=23704229; https://www.ncbi.nlm.nih.gov/pubmed/?term=23761796; https://www.ncbi.nlm.nih.gov/pubmed/?term=23979023; https://www.ncbi.nlm.nih.gov/pubmed/?term=25744875; https://www.ncbi.nlm.nih.gov/pubmed/?term=28533980; https://www.ncbi.nlm.nih.gov/pubmed/?term=28778941; https://www.ncbi.nlm.nih.gov/pubmed/?term=29458525; https://www.ncbi.nlm.nih.gov/pubmed/?term=6404302; https://www.ncbi.nlm.nih.gov/pubmed/?term=10098864; https://www.ncbi.nlm.nih.gov/pubmed/?term=14976342; https://www.ncbi.nlm.nih.gov/pubmed/?term=19526288; https://www.ncbi.nlm.nih.gov/pubmed/?term=20818929; https://www.ncbi.nlm.nih.gov/pubmed/?term=26952896; https://www.ncbi.nlm.nih.gov/pubmed/?term=23785301; https://www.ncbi.nlm.nih.gov/pubmed/?term=18691389; https://www.ncbi.nlm.nih.gov/pubmed/?term=22710069; https://www.ncbi.nlm.nih.gov/pubmed/?term=23449626; https://www.ncbi.nlm.nih.gov/pubmed/?term=15905880; https://www.ncbi.nlm.nih.gov/pubmed/?term=23440579; https://www.ncbi.nlm.nih.gov/pubmed/?term=9080119; https://www.ncbi.nlm.nih.gov/pubmed/?term=24318105; https://www.ncbi.nlm.nih.gov/pubmed/?term=21549141; https://www.ncbi.nlm.nih.gov/pubmed/?term=17150972; https://www.ncbi.nlm.nih.gov/pubmed/?term=24425766; https://www.ncbi.nlm.nih.gov/pubmed/?term=24465219; https://www.ncbi.nlm.nih.gov/pubmed/?term=19685040; https://www.ncbi.nlm.nih.gov/pubmed/?term=21784090; https://www.ncbi.nlm.nih.gov/pubmed/?term=20166550; https://www.ncbi.nlm.nih.gov/pubmed/?term=25878205; https://www.ncbi.nlm.nih.gov/pubmed/?term=23769741; https://www.ncbi.nlm.nih.gov/pubmed/?term=26391256; https://www.ncbi.nlm.nih.gov/pubmed/?term=27031334; https://www.ncbi.nlm.nih.gov/pubmed/?term=29125827; https://www.ncbi.nlm.nih.gov/pubmed/?term=728480; https://www.ncbi.nlm.nih.gov/pubmed/?term=23254291; https://www.ncbi.nlm.nih.gov/pubmed/?term=26038366; https://www.ncbi.nlm.nih.gov/pubmed/?term=29540758; https://www.ncbi.nlm.nih.gov/pubmed/?term=18061151; https://www.ncbi.nlm.nih.gov/pubmed/?term=22384032; https://www.ncbi.nlm.nih.gov/pubmed/?term=26143539; https://www.ncbi.nlm.nih.gov/pubmed/?term=9309687; https://www.ncbi.nlm.nih.gov/pubmed/?term=11569921; https://www.ncbi.nlm.nih.gov/pubmed/?term=17855829; https://www.ncbi.nlm.nih.gov/pubmed/?term=18615133; https://www.ncbi.nlm.nih.gov/pubmed/?term=18940214; https://www.ncbi.nlm.nih.gov/pubmed/?term=22959344; https://www.ncbi.nlm.nih.gov/pubmed/?term=23508358; https://www.ncbi.nlm.nih.gov/pubmed/?term=25865816; https://www.ncbi.nlm.nih.gov/pubmed/?term=28231026; https://www.ncbi.nlm.nih.gov/pubmed/?term=1753716; https://www.ncbi.nlm.nih.gov/pubmed/?term=3342100; https://www.ncbi.nlm.nih.gov/pubmed/?term=8441651; https://www.ncbi.nlm.nih.gov/pubmed/?term=8663005; https://www.ncbi.nlm.nih.gov/pubmed/?term=9185529; https://www.ncbi.nlm.nih.gov/pubmed/?term=9434102; https://www.ncbi.nlm.nih.gov/pubmed/?term=10821437; https://www.ncbi.nlm.nih.gov/pubmed/?term=11835632; https://www.ncbi.nlm.nih.gov/pubmed/?term=11846802; https://www.ncbi.nlm.nih.gov/pubmed/?term=12562508; https://www.ncbi.nlm.nih.gov/pubmed/?term=12895451; https://www.ncbi.nlm.nih.gov/pubmed/?term=15191224; https://www.ncbi.nlm.nih.gov/pubmed/?term=15451049; https://www.ncbi.nlm.nih.gov/pubmed/?term=15571505; https://www.ncbi.nlm.nih.gov/pubmed/?term=16053696; https://www.ncbi.nlm.nih.gov/pubmed/?term=16546169; https://www.ncbi.nlm.nih.gov/pubmed/?term=17017541; https://www.ncbi.nlm.nih.gov/pubmed/?term=17515828; https://www.ncbi.nlm.nih.gov/pubmed/?term=17880941; https://www.ncbi.nlm.nih.gov/pubmed/?term=18791645; https://www.ncbi.nlm.nih.gov/pubmed/?term=19170140; https://www.ncbi.nlm.nih.gov/pubmed/?term=19251371; https://www.ncbi.nlm.nih.gov/pubmed/?term=19424495; https://www.ncbi.nlm.nih.gov/pubmed/?term=19747824; https://www.ncbi.nlm.nih.gov/pubmed/?term=19751739; https://www.ncbi.nlm.nih.gov/pubmed/?term=19922440; https://www.ncbi.nlm.nih.gov/pubmed/?term=20360614; https://www.ncbi.nlm.nih.gov/pubmed/?term=20628600; https://www.ncbi.nlm.nih.gov/pubmed/?term=20858453; https://www.ncbi.nlm.nih.gov/pubmed/?term=20972158; https://www.ncbi.nlm.nih.gov/pubmed/?term=20980117; https://www.ncbi.nlm.nih.gov/pubmed/?term=21437673; https://www.ncbi.nlm.nih.gov/pubmed/?term=21512328; https://www.ncbi.nlm.nih.gov/pubmed/?term=21718782; https://www.ncbi.nlm.nih.gov/pubmed/?term=22160850; https://www.ncbi.nlm.nih.gov/pubmed/?term=22324553; https://www.ncbi.nlm.nih.gov/pubmed/?term=22432040; https://www.ncbi.nlm.nih.gov/pubmed/?term=22571976; https://www.ncbi.nlm.nih.gov/pubmed/?term=23129651; https://www.ncbi.nlm.nih.gov/pubmed/?term=23620696; https://www.ncbi.nlm.nih.gov/pubmed/?term=23691153; https://www.ncbi.nlm.nih.gov/pubmed/?term=23740866; https://www.ncbi.nlm.nih.gov/pubmed/?term=23800362; https://www.ncbi.nlm.nih.gov/pubmed/?term=23935941; https://www.ncbi.nlm.nih.gov/pubmed/?term=24473149; https://www.ncbi.nlm.nih.gov/pubmed/?term=24498161; https://www.ncbi.nlm.nih.gov/pubmed/?term=24862793; https://www.ncbi.nlm.nih.gov/pubmed/?term=25126518; https://www.ncbi.nlm.nih.gov/pubmed/?term=25229346; https://www.ncbi.nlm.nih.gov/pubmed/?term=25273919; https://www.ncbi.nlm.nih.gov/pubmed/?term=25281317; https://www.ncbi.nlm.nih.gov/pubmed/?term=25613382; https://www.ncbi.nlm.nih.gov/pubmed/?term=25875231; https://www.ncbi.nlm.nih.gov/pubmed/?term=26126683; https://www.ncbi.nlm.nih.gov/pubmed/?term=26242706; https://www.ncbi.nlm.nih.gov/pubmed/?term=26302742; https://www.ncbi.nlm.nih.gov/pubmed/?term=26363424; https://www.ncbi.nlm.nih.gov/pubmed/?term=26438859; https://www.ncbi.nlm.nih.gov/pubmed/?term=26661224; https://www.ncbi.nlm.nih.gov/pubmed/?term=26693177; https://www.ncbi.nlm.nih.gov/pubmed/?term=26869152; https://www.ncbi.nlm.nih.gov/pubmed/?term=26888427; https://www.ncbi.nlm.nih.gov/pubmed/?term=27020449; https://www.ncbi.nlm.nih.gov/pubmed/?term=27076081; https://www.ncbi.nlm.nih.gov/pubmed/?term=27312011; https://www.ncbi.nlm.nih.gov/pubmed/?term=27317854; https://www.ncbi.nlm.nih.gov/pubmed/?term=27385762; https://www.ncbi.nlm.nih.gov/pubmed/?term=27594970; https://www.ncbi.nlm.nih.gov/pubmed/?term=27756609; https://www.ncbi.nlm.nih.gov/pubmed/?term=27806193; https://www.ncbi.nlm.nih.gov/pubmed/?term=28004151; https://www.ncbi.nlm.nih.gov/pubmed/?term=28217742; https://www.ncbi.nlm.nih.gov/pubmed/?term=28357809; https://www.ncbi.nlm.nih.gov/pubmed/?term=28483998; https://www.ncbi.nlm.nih.gov/pubmed/?term=28511367; https://www.ncbi.nlm.nih.gov/pubmed/?term=28668667; https://www.ncbi.nlm.nih.gov/pubmed/?term=28729395; https://www.ncbi.nlm.nih.gov/pubmed/?term=28732770; https://www.ncbi.nlm.nih.gov/pubmed/?term=29048527; https://www.ncbi.nlm.nih.gov/pubmed/?term=29175576; https://www.ncbi.nlm.nih.gov/pubmed/?term=29274432; https://www.ncbi.nlm.nih.gov/pubmed/?term=29363772; https://www.ncbi.nlm.nih.gov/pubmed/?term=100064331; https://www.ncbi.nlm.nih.gov/pubmed/?term=28538438; https://www.ncbi.nlm.nih.gov/pubmed/?term=2115110; https://www.ncbi.nlm.nih.gov/pubmed/?term=2154550; https://www.ncbi.nlm.nih.gov/pubmed/?term=2962493; https://www.ncbi.nlm.nih.gov/pubmed/?term=7503762; https://www.ncbi.nlm.nih.gov/pubmed/?term=12557286; https://www.ncbi.nlm.nih.gov/pubmed/?term=16581014; https://www.ncbi.nlm.nih.gov/pubmed/?term=16849397; https://www.ncbi.nlm.nih.gov/pubmed/?term=16920626; https://www.ncbi.nlm.nih.gov/pubmed/?term=17053193; https://www.ncbi.nlm.nih.gov/pubmed/?term=20815786; https://www.ncbi.nlm.nih.gov/pubmed/?term=21219333; https://www.ncbi.nlm.nih.gov/pubmed/?term=22392981; https://www.ncbi.nlm.nih.gov/pubmed/?term=23426180; https://www.ncbi.nlm.nih.gov/pubmed/?term=23816754; https://www.ncbi.nlm.nih.gov/pubmed/?term=24270080; https://www.ncbi.nlm.nih.gov/pubmed/?term=25416368; https://www.ncbi.nlm.nih.gov/pubmed/?term=25896597; https://www.ncbi.nlm.nih.gov/pubmed/?term=26582740; https://www.ncbi.nlm.nih.gov/pubmed/?term=27006450; https://www.ncbi.nlm.nih.gov/pubmed/?term=28816057; https://www.ncbi.nlm.nih.gov/pubmed/?term=12943691; https://www.ncbi.nlm.nih.gov/pubmed/?term=12601034; https://www.ncbi.nlm.nih.gov/pubmed/?term=24500690; https://www.ncbi.nlm.nih.gov/pubmed/?term=28526448; https://www.ncbi.nlm.nih.gov/pubmed/?term=26872016; https://www.ncbi.nlm.nih.gov/pubmed/?term=29018353; https://www.ncbi.nlm.nih.gov/pubmed/?term=18347057; https://www.ncbi.nlm.nih.gov/pubmed/?term=17251188; https://www.ncbi.nlm.nih.gov/pubmed/?term=17018646; https://www.ncbi.nlm.nih.gov/pubmed/?term=12106891; https://www.ncbi.nlm.nih.gov/pubmed/?term=24675778; https://www.ncbi.nlm.nih.gov/pubmed/?term=26321509; https://www.ncbi.nlm.nih.gov/pubmed/?term=24789994; https://www.ncbi.nlm.nih.gov/pubmed/?term=22349822; https://www.ncbi.nlm.nih.gov/pubmed/?term=19504041; https://www.ncbi.nlm.nih.gov/pubmed/?term=25110935; https://www.ncbi.nlm.nih.gov/pubmed/?term=7952242; https://www.ncbi.nlm.nih.gov/pubmed/?term=12581339; https://www.ncbi.nlm.nih.gov/pubmed/?term=12941656; https://www.ncbi.nlm.nih.gov/pubmed/?term=15632838; https://www.ncbi.nlm.nih.gov/pubmed/?term=20449909; https://www.ncbi.nlm.nih.gov/pubmed/?term=26028309; https://www.ncbi.nlm.nih.gov/pubmed/?term=27717856; https://www.ncbi.nlm.nih.gov/pubmed/?term=8294901; https://www.ncbi.nlm.nih.gov/pubmed/?term=9239542; https://www.ncbi.nlm.nih.gov/pubmed/?term=9379714; https://www.ncbi.nlm.nih.gov/pubmed/?term=10366951; https://www.ncbi.nlm.nih.gov/pubmed/?term=12067594; https://www.ncbi.nlm.nih.gov/pubmed/?term=12638726; https://www.ncbi.nlm.nih.gov/pubmed/?term=12846981; https://www.ncbi.nlm.nih.gov/pubmed/?term=13678565; https://www.ncbi.nlm.nih.gov/pubmed/?term=14766317; https://www.ncbi.nlm.nih.gov/pubmed/?term=15302412; https://www.ncbi.nlm.nih.gov/pubmed/?term=15384065; https://www.ncbi.nlm.nih.gov/pubmed/?term=15556143; https://www.ncbi.nlm.nih.gov/pubmed/?term=15758592; https://www.ncbi.nlm.nih.gov/pubmed/?term=16406146; https://www.ncbi.nlm.nih.gov/pubmed/?term=17508281; https://www.ncbi.nlm.nih.gov/pubmed/?term=18256748; https://www.ncbi.nlm.nih.gov/pubmed/?term=18503658; https://www.ncbi.nlm.nih.gov/pubmed/?term=18803967; https://www.ncbi.nlm.nih.gov/pubmed/?term=19041852; https://www.ncbi.nlm.nih.gov/pubmed/?term=19230625; https://www.ncbi.nlm.nih.gov/pubmed/?term=19303005; https://www.ncbi.nlm.nih.gov/pubmed/?term=19409896; https://www.ncbi.nlm.nih.gov/pubmed/?term=19860724; https://www.ncbi.nlm.nih.gov/pubmed/?term=20030238; https://www.ncbi.nlm.nih.gov/pubmed/?term=20226757; https://www.ncbi.nlm.nih.gov/pubmed/?term=20351264; https://www.ncbi.nlm.nih.gov/pubmed/?term=20700718; https://www.ncbi.nlm.nih.gov/pubmed/?term=20807515; https://www.ncbi.nlm.nih.gov/pubmed/?term=21138990; https://www.ncbi.nlm.nih.gov/pubmed/?term=21192928; https://www.ncbi.nlm.nih.gov/pubmed/?term=21311219; https://www.ncbi.nlm.nih.gov/pubmed/?term=21318773; https://www.ncbi.nlm.nih.gov/pubmed/?term=21844840; https://www.ncbi.nlm.nih.gov/pubmed/?term=22025691; https://www.ncbi.nlm.nih.gov/pubmed/?term=22028687; https://www.ncbi.nlm.nih.gov/pubmed/?term=22102284; https://www.ncbi.nlm.nih.gov/pubmed/?term=22201916; https://www.ncbi.nlm.nih.gov/pubmed/?term=22442749; https://www.ncbi.nlm.nih.gov/pubmed/?term=22544327; https://www.ncbi.nlm.nih.gov/pubmed/?term=22687819; https://www.ncbi.nlm.nih.gov/pubmed/?term=23103493; https://www.ncbi.nlm.nih.gov/pubmed/?term=23113249; https://www.ncbi.nlm.nih.gov/pubmed/?term=23359422; https://www.ncbi.nlm.nih.gov/pubmed/?term=23363690; https://www.ncbi.nlm.nih.gov/pubmed/?term=23494977; https://www.ncbi.nlm.nih.gov/pubmed/?term=23536771; https://www.ncbi.nlm.nih.gov/pubmed/?term=23567453; https://www.ncbi.nlm.nih.gov/pubmed/?term=23707941; https://www.ncbi.nlm.nih.gov/pubmed/?term=24059528; https://www.ncbi.nlm.nih.gov/pubmed/?term=24096482; https://www.ncbi.nlm.nih.gov/pubmed/?term=24119854; https://www.ncbi.nlm.nih.gov/pubmed/?term=24339975; https://www.ncbi.nlm.nih.gov/pubmed/?term=24446197; https://www.ncbi.nlm.nih.gov/pubmed/?term=24457989; https://www.ncbi.nlm.nih.gov/pubmed/?term=24801387; https://www.ncbi.nlm.nih.gov/pubmed/?term=24859383; https://www.ncbi.nlm.nih.gov/pubmed/?term=24866178; https://www.ncbi.nlm.nih.gov/pubmed/?term=24898661; https://www.ncbi.nlm.nih.gov/pubmed/?term=25287287; https://www.ncbi.nlm.nih.gov/pubmed/?term=25359125; https://www.ncbi.nlm.nih.gov/pubmed/?term=25730317; https://www.ncbi.nlm.nih.gov/pubmed/?term=25776944; https://www.ncbi.nlm.nih.gov/pubmed/?term=25838035; https://www.ncbi.nlm.nih.gov/pubmed/?term=25983089; https://www.ncbi.nlm.nih.gov/pubmed/?term=26054881; https://www.ncbi.nlm.nih.gov/pubmed/?term=26074264; https://www.ncbi.nlm.nih.gov/pubmed/?term=26171114; https://www.ncbi.nlm.nih.gov/pubmed/?term=26231759; https://www.ncbi.nlm.nih.gov/pubmed/?term=26448041; https://www.ncbi.nlm.nih.gov/pubmed/?term=26627093; https://www.ncbi.nlm.nih.gov/pubmed/?term=26758813; https://www.ncbi.nlm.nih.gov/pubmed/?term=26772537; https://www.ncbi.nlm.nih.gov/pubmed/?term=26790279; https://www.ncbi.nlm.nih.gov/pubmed/?term=26816660; https://www.ncbi.nlm.nih.gov/pubmed/?term=26913956; https://www.ncbi.nlm.nih.gov/pubmed/?term=26918392; https://www.ncbi.nlm.nih.gov/pubmed/?term=26941101; https://www.ncbi.nlm.nih.gov/pubmed/?term=27003423; https://www.ncbi.nlm.nih.gov/pubmed/?term=27312946; https://www.ncbi.nlm.nih.gov/pubmed/?term=27435647; https://www.ncbi.nlm.nih.gov/pubmed/?term=27497748; https://www.ncbi.nlm.nih.gov/pubmed/?term=27630184; https://www.ncbi.nlm.nih.gov/pubmed/?term=27862655; https://www.ncbi.nlm.nih.gov/pubmed/?term=27908234; https://www.ncbi.nlm.nih.gov/pubmed/?term=28505103; https://www.ncbi.nlm.nih.gov/pubmed/?term=28623709; https://www.ncbi.nlm.nih.gov/pubmed/?term=28670398; https://www.ncbi.nlm.nih.gov/pubmed/?term=29089336; https://www.ncbi.nlm.nih.gov/pubmed/?term=29104218; https://www.ncbi.nlm.nih.gov/pubmed/?term=29185852; https://www.ncbi.nlm.nih.gov/pubmed/?term=29279371; https://www.ncbi.nlm.nih.gov/pubmed/?term=29362970; https://www.ncbi.nlm.nih.gov/pubmed/?term=29523960	114
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		animal	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=3128647; https://www.ncbi.nlm.nih.gov/pubmed/?term=10220277; https://www.ncbi.nlm.nih.gov/pubmed/?term=18779937; https://www.ncbi.nlm.nih.gov/pubmed/?term=21112832; https://www.ncbi.nlm.nih.gov/pubmed/?term=21467554; https://www.ncbi.nlm.nih.gov/pubmed/?term=23378164; https://www.ncbi.nlm.nih.gov/pubmed/?term=24447952; https://www.ncbi.nlm.nih.gov/pubmed/?term=26721503; https://www.ncbi.nlm.nih.gov/pubmed/?term=27161369; https://www.ncbi.nlm.nih.gov/pubmed/?term=27769952; https://www.ncbi.nlm.nih.gov/pubmed/?term=20435911; https://www.ncbi.nlm.nih.gov/pubmed/?term=22773905; https://www.ncbi.nlm.nih.gov/pubmed/?term=21632289; https://www.ncbi.nlm.nih.gov/pubmed/?term=28379402; https://www.ncbi.nlm.nih.gov/pubmed/?term=24569607; https://www.ncbi.nlm.nih.gov/pubmed/?term=11979422; https://www.ncbi.nlm.nih.gov/pubmed/?term=19672299; https://www.ncbi.nlm.nih.gov/pubmed/?term=1495487; https://www.ncbi.nlm.nih.gov/pubmed/?term=12401552; https://www.ncbi.nlm.nih.gov/pubmed/?term=15665992; https://www.ncbi.nlm.nih.gov/pubmed/?term=15698934; https://www.ncbi.nlm.nih.gov/pubmed/?term=17553716; https://www.ncbi.nlm.nih.gov/pubmed/?term=20307667; https://www.ncbi.nlm.nih.gov/pubmed/?term=21914649; https://www.ncbi.nlm.nih.gov/pubmed/?term=21973019; https://www.ncbi.nlm.nih.gov/pubmed/?term=23328732; https://www.ncbi.nlm.nih.gov/pubmed/?term=23568503; https://www.ncbi.nlm.nih.gov/pubmed/?term=23720219; https://www.ncbi.nlm.nih.gov/pubmed/?term=23752309; https://www.ncbi.nlm.nih.gov/pubmed/?term=24691029; https://www.ncbi.nlm.nih.gov/pubmed/?term=25207011; https://www.ncbi.nlm.nih.gov/pubmed/?term=26991235; https://www.ncbi.nlm.nih.gov/pubmed/?term=27457958; https://www.ncbi.nlm.nih.gov/pubmed/?term=27659966; https://www.ncbi.nlm.nih.gov/pubmed/?term=28848400; https://www.ncbi.nlm.nih.gov/pubmed/?term=28986305; https://www.ncbi.nlm.nih.gov/pubmed/?term=15293270; https://www.ncbi.nlm.nih.gov/pubmed/?term=17241123; https://www.ncbi.nlm.nih.gov/pubmed/?term=18157908; https://www.ncbi.nlm.nih.gov/pubmed/?term=18685029; https://www.ncbi.nlm.nih.gov/pubmed/?term=22184634; https://www.ncbi.nlm.nih.gov/pubmed/?term=25005682; https://www.ncbi.nlm.nih.gov/pubmed/?term=25677747; https://www.ncbi.nlm.nih.gov/pubmed/?term=26108785; https://www.ncbi.nlm.nih.gov/pubmed/?term=26164791; https://www.ncbi.nlm.nih.gov/pubmed/?term=23891899; https://www.ncbi.nlm.nih.gov/pubmed/?term=22922102; https://www.ncbi.nlm.nih.gov/pubmed/?term=25920465; https://www.ncbi.nlm.nih.gov/pubmed/?term=27133439; https://www.ncbi.nlm.nih.gov/pubmed/?term=23895727; https://www.ncbi.nlm.nih.gov/pubmed/?term=27488955; https://www.ncbi.nlm.nih.gov/pubmed/?term=11528000; https://www.ncbi.nlm.nih.gov/pubmed/?term=11909981; https://www.ncbi.nlm.nih.gov/pubmed/?term=12061498; https://www.ncbi.nlm.nih.gov/pubmed/?term=12666097; https://www.ncbi.nlm.nih.gov/pubmed/?term=17112898; https://www.ncbi.nlm.nih.gov/pubmed/?term=20087180; https://www.ncbi.nlm.nih.gov/pubmed/?term=20711885; https://www.ncbi.nlm.nih.gov/pubmed/?term=20735469; https://www.ncbi.nlm.nih.gov/pubmed/?term=22496407; https://www.ncbi.nlm.nih.gov/pubmed/?term=23078779; https://www.ncbi.nlm.nih.gov/pubmed/?term=24942732; https://www.ncbi.nlm.nih.gov/pubmed/?term=25447323; https://www.ncbi.nlm.nih.gov/pubmed/?term=25633849; https://www.ncbi.nlm.nih.gov/pubmed/?term=26739211; https://www.ncbi.nlm.nih.gov/pubmed/?term=26971375; https://www.ncbi.nlm.nih.gov/pubmed/?term=27453777; https://www.ncbi.nlm.nih.gov/pubmed/?term=27814651; https://www.ncbi.nlm.nih.gov/pubmed/?term=29138417; https://www.ncbi.nlm.nih.gov/pubmed/?term=1543701; https://www.ncbi.nlm.nih.gov/pubmed/?term=17706937	115
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annona	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15503356	116
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annona	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19170140; https://www.ncbi.nlm.nih.gov/pubmed/?term=9722484; https://www.ncbi.nlm.nih.gov/pubmed/?term=23180140; https://www.ncbi.nlm.nih.gov/pubmed/?term=20420314	117
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annona montana	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=19319860	118
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annona mucosa	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23180140	119
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annona muricata	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=14675150; https://www.ncbi.nlm.nih.gov/pubmed/?term=15149614; https://www.ncbi.nlm.nih.gov/pubmed/?term=27569447	120
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annona muricata	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=16078200; https://www.ncbi.nlm.nih.gov/pubmed/?term=22130466; https://www.ncbi.nlm.nih.gov/pubmed/?term=14521988; https://www.ncbi.nlm.nih.gov/pubmed/?term=18816693; https://www.ncbi.nlm.nih.gov/pubmed/?term=20362572; https://www.ncbi.nlm.nih.gov/pubmed/?term=17303592	121
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annona rensoniana	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=10865446	122
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annona reticulata	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15863004	123
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annona squamosa	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15149614	124
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annonaceae	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=8037664	125
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annonaceae	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=8688168; https://www.ncbi.nlm.nih.gov/pubmed/?term=12736522; https://www.ncbi.nlm.nih.gov/pubmed/?term=18851912; https://www.ncbi.nlm.nih.gov/pubmed/?term=19170140; https://www.ncbi.nlm.nih.gov/pubmed/?term=11266168; https://www.ncbi.nlm.nih.gov/pubmed/?term=21783505; https://www.ncbi.nlm.nih.gov/pubmed/?term=14529466; https://www.ncbi.nlm.nih.gov/pubmed/?term=16892343	126
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Annonaceae	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=14675150; https://www.ncbi.nlm.nih.gov/pubmed/?term=15149614; https://www.ncbi.nlm.nih.gov/pubmed/?term=22733015; https://www.ncbi.nlm.nih.gov/pubmed/?term=10682937; https://www.ncbi.nlm.nih.gov/pubmed/?term=11123988; https://www.ncbi.nlm.nih.gov/pubmed/?term=8371627; https://www.ncbi.nlm.nih.gov/pubmed/?term=9454575; https://www.ncbi.nlm.nih.gov/pubmed/?term=10096871; https://www.ncbi.nlm.nih.gov/pubmed/?term=16092100; https://www.ncbi.nlm.nih.gov/pubmed/?term=23056575	127
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Anopheles	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=20117069	128
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Anopheles albimanus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=10463672	129
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Anopheles antunesi	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=20117069	130
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Anopheles gambiae	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=7877485	131
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Anopheles gambiae		https://www.ncbi.nlm.nih.gov/pubmed/?term=15843018	132
