EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase	O74641	Aspergillus niger AF10	AF10	15135402	204
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus niger ASKU28	AMENDA reliability +	23201198; 26166179	205
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus niger BK01	AMENDA reliability +	24100557	206
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus niger HO	FRENDA	25331339	207
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus niger SL-09		0	208
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus oryzae	FRENDA	26755723; 28110667; 19164877; 19777228; 23467827; 23688418; 24213479; 26597529; 26894673; 28391618; 16650812; 17928699; 19500674; 21442271; 22484439; 26028521; 22484439; 16233670; 22685137; 23354496	209
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus oryzae	AMENDA reliability +++	20129093; 25936960	210
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus oryzae	AMENDA reliability +	20563857; 26320404; 28800907; 23593868; 18633609; 17715986; 23907668; 24492599; 28508385; 29404909; 23097144; 28105485	211
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus oryzae RIB40	AMENDA reliability +	27702490	212
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus saccharolyticus	FRENDA	22906186	213
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus sojae	FRENDA	21181156	214
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus sp.	FRENDA	26894673	215
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus sulphureus	FRENDA	17194495	216
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus terreus	FRENDA	24507281	217
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus terreus	AMENDA reliability ++++	20597549	218
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus terreus	AMENDA reliability +++	24637772; 28577515	219
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus terreus NIH2624	FRENDA	21120468	220
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus tubingensis	FRENDA	24034788; 21181156; 24751068; 100035697	221
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus usamii	AMENDA reliability +	24493565; 23741390; 26678079; 27773606; 27373078	222
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus usamii	FRENDA	100045230; 21234787; 100052053; 100054237	223
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus usamii E001	AMENDA reliability +	24393334	224
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aspergillus usamii E001	FRENDA	22689149; 100054237	225
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Asplenium nidus	AMENDA reliability +	27391812	226
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Asteraceae	AMENDA reliability ++	18342987	227
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Asteraceae	FRENDA	17764964; 25921788; 26442003; 16449376; 20950891	228
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Asterina amurensis	FRENDA	28545388	229
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Asteroidea	FRENDA	28545388	230
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aulosira fertilissima	AMENDA reliability +	20228117	231
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aureobasidium pullulans	AMENDA reliability +	25058752	232
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aureobasidium pullulans	FRENDA	20547381; 20872041	233
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aureobasidium pullulans ATCC 20524	FRENDA	20547381	234
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Aureobasidium pullulans ATCC 20524	AMENDA reliability +	20872041; 23597920	235
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Auricularia polytricha	FRENDA	28555376	236
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Automate	FRENDA	27957569	237
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Avena sativa	oat	8742337	238
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Avena sativa	FRENDA	24142469; 100016332	239
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Avena sp.	AMENDA reliability +	8742337	240
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Avena sp.	FRENDA	26899227; 22112951; 100030826; 28238914; 11722552; 17615411; 18521591; 18388456; 19838860; 20382811; 19590866; 19655217; 20159568; 20547381; 22544563; 22806794; 23117673; 24908422; 24039988; 27240670; 16550304; 20532756; 21792591; 25837501; 25919627; 18421588; 19000618; 12919323; 23615741; 22806019; 23412069; 100040089; 15866877	241
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Azadirachta indica	AMENDA reliability +	22383050	242
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Azotobacter chroococcum	FRENDA	26868718; 28399167	243
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Azotobacter chroococcum NCIMB 8003	AMENDA reliability +	26868718	244
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Azotobacter chroococcum NCIMB 8003	FRENDA	28399167	245
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Azotobacter vinelandii	FRENDA	28042032	246
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacilli	FRENDA	16900329; 100106715	247
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus	AMENDA reliability ++	12883863	248
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus	FRENDA	26549237; 27695995; 11051415; 18031332; 17525102; 19416976; 28042032; 9485319	249
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus	AMENDA reliability +++	27242758	250
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus	AMENDA reliability +	16503208; 17320379; 18189120; 100519635	251
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus alcalophilus	FRENDA	22763748	252
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus amyloliquefaciens	AMENDA reliability +	17320379	253
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus amyloliquefaciens	FRENDA	24598011; 28917931	254
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus anthracis	FRENDA	19595298	255
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus cereus	FRENDA	100088990; 26894535; 16503208	256
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus cereus	AMENDA reliability +	19458918	257
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus cereus AH1272	AMENDA reliability +	24141566	258
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus cereus D-11	FRENDA	100088990	259
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus cereus group	FRENDA	18031332	260
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus cereus NCTU2	AMENDA reliability +	20685646	261
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus circulans	AMENDA reliability +	25157333; 25473598; 17822716; 22819817; 18239434; 27485091	262
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus circulans	FRENDA	15583965; 16926507; 25034434; 11423106; 23578322; 10387084; 29190349	263
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus circulans CGMCC 1416	FRENDA	18239434	264
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus circulans KA-304	FRENDA	21307593	265
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus circulans T-3040	FRENDA	16926507; 21193067; 22542750; 25649478	266
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus circulans T-3040	AMENDA reliability +	24616103	267
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus clausii NM-1	FRENDA	16233365	268
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus coahuilensis m4-4	AMENDA reliability +	100060657	269
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus halodurans	AMENDA reliability +	24564902; 16950908; 16717424; 26564235; 28827308	270
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus halodurans	FRENDA	25484213; 28781080; 15491996; 20552357; 22806794	271
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus halodurans C-125	AMENDA reliability +	16511021; 15491996	272
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus halodurans C-125	FRENDA	21046402; 15914908; 15718242	273
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus halodurans C-125	AMENDA reliability +++	18421588	274
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus halodurans PPKS-2	FRENDA	22806794	275
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus licheniformis	AMENDA reliability +	29292147; 22711301; 25700816; 100007452; 22883553	276
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus licheniformis	FRENDA	26894535; 22285990; 27032335; 21696710; 17376777; 25837501; 16900329; 100106715; 28917931	277
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus licheniformis 8-37-0-1	FRENDA	29497794	278
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus mannanilyticus	AMENDA reliability +	15999223	279
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus megaterium	FRENDA	24358340; 24564902; 24598011	280
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus nealsonii	FRENDA	25967652	281
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus pseudofirmus	FRENDA	24659177	282
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus pumilus	FRENDA	26215338; 23053115	283
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus selenitireducens	FRENDA	24828502	284
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus selenitireducens MLS10	FRENDA	24466148	285
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus selenitireducens MLS10	AMENDA reliability +	22940176; 24021648	286
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus sp. (in: Bacteria)		11837654	287
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus sp. (in: Bacteria)	FRENDA	22451396; 14769878; 27318711; 28220352; 23860712; 22534297; 16529436; 15294781; 15465062; 16820683; 17154418; 16893885; 19416976; 24975401; 12039727; 21689368	288
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus sp. (in: Bacteria)	AMENDA reliability +	26489953; 25450253; 27553125; 17150913; 15502334; 17936784; 15999223; 12729728; 24018662	289
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus sp. (in: Bacteria) 11		11837654	290
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus subtilis	AMENDA reliability ++	12883863; 1398976	291
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus subtilis	AMENDA reliability ++	15659099	292
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus subtilis	AMENDA reliability +++	17676871	293
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus subtilis	FRENDA	21255377; 27501980; 24271172; 26187666; 15490156; 14747991; 17983355; 19422059; 23053115; 23177201; 25372685; 19441796; 15088129; 15248038; 15710400; 16503208; 15670594; 15170112; 16899050; 17056685; 19050861; 18980579; 16781735; 20801645; 26208466; 27917828; 15294279; 26132889; 27888008; 15999223; 26773563; 19830421; 16279951	294
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus subtilis	AMENDA reliability +	16131137; 19129163; 20096384; 21751395; 26772920; 11051415; 15341727; 17671370; 17426966; 18189120; 18607095; 18408032; 25582414; 14993691; 17715986; 19769747; 8157587; 16084833; 8491724; 26438422; 26963691; 100519635	295
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase	P05656	Bacillus subtilis		20801645	296
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus subtilis BME-15	FRENDA	19050861	297
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus subtilis subsp. subtilis	AMENDA reliability +	24271172	298
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus subtilis subsp. subtilis	FRENDA	17426966	299
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus subtilis subsp. subtilis str. 168	AMENDA reliability +	27888008	300
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus subtilis subsp. subtilis str. 168	FRENDA	27382415; 26773563; 22883553	301
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus thermoamyloliquefaciens	FRENDA	25450253	302
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacillus thuringiensis	FRENDA	18031332	303
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteria	AMENDA reliability ++	22805847; 100042277; 20680564	304
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteria	AMENDA reliability ++	21239559; 14617070; 19789892	305
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteria	AMENDA reliability +++	26070087	306
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteria	AMENDA reliability +	22684798; 25712767; 27260364; 16796673; 20139321; 26006747; 26715630; 27141939; 22125273; 23826932; 24100321; 24109595; 27558438; 28059108; 17594485; 11141191; 22076622; 27330562; 27872074; 18586271; 21442271; 21177247; 22960181; 26590275; 22361861; 26868718; 24085303; 27743043; 20868765; 23385754; 4045423; 20822875; 20971878; 22934241; 24340303; 24532065; 24742328; 24983351; 26297820; 27641827; 28855510; 29061847	307
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteria	FRENDA	16085807; 15583965; 12581217; 17005007; 17952442; 24357319; 26249681; 20576687; 25586581; 16603625; 21679751; 21324659; 21457461; 22138994; 26875748; 20729316; 17074899; 25799047; 25863176; 28962879; 25136124; 28890400; 28791000; 18310439; 23225731; 1500176; 8850585; 11179653; 15090509; 15618624; 19271205; 21216991; 22446850; 22807482; 23171084; 23519420; 23698014; 23716574; 23894306; 24710093; 25246537; 25326301; 25354721; 25484220; 25653214; 25887661; 26187666; 26253670; 26275230; 26549237; 27521023; 27558434; 27576198; 27670285; 27830410; 28065507; 29445853; 29571052; 100060657; 25710367; 21085702; 24051416; 24641441; 28490053; 19499593; 19594936; 22527043; 23177201; 23878199; 24738495; 28396425; 28781080; 28884852; 29133008; 29367339; 28892642; 21870643; 19133500; 21118988; 21618024; 100047932; 29526926; 19851978; 22138412; 21751395; 21786160; 22393053; 23176123; 25227262; 25755271; 25762151; 25956378; 26046258; 26148351; 26582607; 28330074; 28408476; 28935603; 28954640; 29030427; 29343191; 11493601; 16411890; 15991055; 16141207; 16310726; 15670594; 15965025; 16524921; 17056685; 18292090; 16804941; 23100667; 18565544; 18469123; 19553519; 19124470; 19520709; 16781735; 21418142; 20427274; 23053097; 22542750; 24055472; 24385433; 24197520; 22683794; 24463968; 24837371; 22090027; 23150581; 25731081; 26208466; 26837217; 12693992; 26529189; 21931163; 28411221; 28935539; 14679233; 19830421; 23921382; 27756908; 7612171; 24674022; 23747445; 27576896; 12652902; 12729728; 15878175; 17368606; 17999932; 19465499; 21724886; 23132856; 25084383; 25208077; 25232743; 25887697; 26048943; 26438422; 27141233; 27890857; 28360896; 28399167; 29411481; 9580981	308
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bactericera	FRENDA	26896054	309
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroidales	FRENDA	22701672; 20668243	310
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides	AMENDA reliability +	28871246	311
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides	FRENDA	27713958; 28091525; 28348841; 29255254; 25644118; 24797613; 21786160; 28954640; 18469123; 20532756	312
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides cellulosilyticus WH2	AMENDA reliability +	27890857	313
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides fragilis	FRENDA	24217874; 25653214	314
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides fragilis	AMENDA reliability ++	1398976	315
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides fragilis	AMENDA reliability +++	8491724	316
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides fragilis NCTC 9343	AMENDA reliability +	24217874	317
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides fragilis NCTC 9343	FRENDA	27422836	318
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides intestinalis	FRENDA	25136124	319
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides intestinalis DSM 17393	AMENDA reliability +	24463968	320
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides nordii	FRENDA	24815685	321
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides ovatus	AMENDA reliability +	16233536	322
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides ovatus	FRENDA	25136124; 27854035; 27872187; 26564235; 24214982	323
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides ovatus ATCC 8483	FRENDA	27872187	324
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides plebeius	AMENDA reliability +	22393053	325
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides plebeius	FRENDA	23150581; 27756110	326
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides sp.	FRENDA	20622018; 29255254; 24742328	327
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides thetaiotaomicron	AMENDA reliability +++	18981178	328
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Bacteroides thetaiotaomicron	FRENDA	17074899; 20622018; 28103425; 22738979; 29255254; 24938123; 28396425; 26564235; 25762151; 26148351; 28637865; 29508463; 19646996; 16565725; 25487964; 18848471; 24742328	329
